Systematic_name	Common_name	GCF_000146045.2_R64_genomic_ID	SGD_ID
YGL047W	ALG13	ID=cds2025	SGD:S000003015
YGL045W	RIM8	ID=cds2026	SGD:S000003013
YGL044C	RNA15	ID=cds2027	SGD:S000003012
YGL043W	DST1	ID=cds2028	SGD:S000003011
YGL041W-A	NA	ID=cds2030	SGD:S000028826
YGL041C-B	NA	ID=cds2029	SGD:S000028548
YGL040C	HEM2	ID=cds2031	SGD:S000003008
YGL039W	NA	ID=cds2032	SGD:S000003007
YGL038C	OCH1	ID=cds2033	SGD:S000003006
YGL037C	PNC1	ID=cds2034	SGD:S000003005
YGL036W	NA	ID=cds2035	SGD:S000003004
YGL035C	MIG1	ID=cds2036	SGD:S000003003
YGL034C	NA	NA	NA
YGL033W	HOP2	ID=cds2037	SGD:S000003001
YGL032C	AGA2	ID=cds2038	SGD:S000003000
YGL031C	RPL24A	ID=cds2039	SGD:S000002999
YGL030W	RPL30	ID=cds2040	SGD:S000002998
YGL029W	CGR1	ID=cds2041	SGD:S000002997
YGL028C	SCW11	ID=cds2042	SGD:S000002996
YGL027C	CWH41	ID=cds2043	SGD:S000002995
YGL026C	TRP5	ID=cds2044	SGD:S000002994
YGL025C	PGD1	ID=cds2045	SGD:S000002993
YGL023C	PIB2	ID=cds2046	SGD:S000002991
YGL022W	STT3	ID=cds2047	SGD:S000002990
YGL021W	ALK1	ID=cds2048	SGD:S000002989
YGL020C	GET1	ID=cds2049	SGD:S000002988
YGL019W	CKB1	ID=cds2050	SGD:S000002987
YGL018C	JAC1	ID=cds2051	SGD:S000002986
YGL017W	ATE1	ID=cds2052	SGD:S000002985
YGL016W	KAP122	ID=cds2053	SGD:S000002984
YGL015C	NA	ID=cds2054	SGD:S000002983
YGL014W	PUF4	ID=cds2055	SGD:S000002982
YGL013C	PDR1	ID=cds2056	SGD:S000002981
YGL012W	ERG4	ID=cds2057	SGD:S000002980
YGL011C	SCL1	ID=cds2058	SGD:S000002979
YGL010W	MPO1	ID=cds2059	SGD:S000002978
YGL009C	LEU1	ID=cds2060	SGD:S000002977
YGL008C	PMA1	ID=cds2061	SGD:S000002976
YGL007C-A	NA	ID=cds2062	SGD:S000028632
YGL007W	BRP1	NA	NA
YGL006W-A	NA	ID=cds2063	SGD:S000028769
YGL006W	PMC1	ID=cds2064	SGD:S000002974
YGL005C	COG7	ID=cds2065	SGD:S000002973
YGL004C	RPN14	ID=cds2066	SGD:S000002972
YGL003C	CDH1	ID=cds2067	SGD:S000002971
YGL002W	ERP6	ID=cds2068	SGD:S000002970
YGL001C	ERG26	ID=cds2069	SGD:S000002969
YGR001C	EFM5	ID=cds2070	SGD:S000003233
YGR002C	SWC4	ID=cds2071	SGD:S000003234
YGR003W	CUL3	ID=cds2072	SGD:S000003235
YGR004W	PEX31	ID=cds2073	SGD:S000003236
YGR005C	TFG2	ID=cds2074	SGD:S000003237
YGR006W	PRP18	ID=cds2075	SGD:S000003238
YGR007W	ECT1	ID=cds2076	SGD:S000003239
YGR008C	STF2	ID=cds2077	SGD:S000003240
YGR009C	SEC9	ID=cds2078	SGD:S000003241
YGR010W	NMA2	ID=cds2079	SGD:S000003242
YGR012W	MCY1	ID=cds2080	SGD:S000003244
YGR013W	SNU71	ID=cds2081	SGD:S000003245
YGR014W	MSB2	ID=cds2082	SGD:S000003246
YGR015C	NA	ID=cds2083	SGD:S000003247
YGR016W	NA	ID=cds2084	SGD:S000003248
YGR017W	NA	ID=cds2085	SGD:S000003249
YGR018C	NA	ID=cds2086	SGD:S000003250
YGR019W	UGA1	ID=cds2087	SGD:S000003251
YGR020C	VMA7	ID=cds2088	SGD:S000003252
YGR021W	NA	ID=cds2089	SGD:S000003253
YGR023W	MTL1	ID=cds2090	SGD:S000003255
YGR024C	THG1	ID=cds2091	SGD:S000003256
YGR025W	NA	NA	NA
YGR026W	NA	ID=cds2092	SGD:S000003258
YGR027C	RPS25A	ID=cds2093	SGD:S000003259
YGR028W	MSP1	ID=cds2096	SGD:S000003260
YGR029W	ERV1	ID=cds2097	SGD:S000003261
YGR030C	POP6	ID=cds2098	SGD:S000003262
YGR031W	IMO32	ID=cds2099	SGD:S000003263
YGR031C-A	NAG1	ID=cds2100	SGD:S000028636
YGR032W	GSC2	ID=cds2101	SGD:S000003264
YGR033C	TIM21	ID=cds2102	SGD:S000003265
YGR034W	RPL26B	ID=cds2103	SGD:S000003266
YGR035C	NA	ID=cds2104	SGD:S000003267
YGR035W-A	NA	ID=cds2105	SGD:S000028827
YGR036C	CAX4	ID=cds2106	SGD:S000003268
YGR037C	ACB1	ID=cds2107	SGD:S000003269
YGR038W	ORM1	ID=cds2108	SGD:S000003270
YGR039W	NA	NA	NA
YGR040W	KSS1	ID=cds2111	SGD:S000003272
YGR041W	BUD9	ID=cds2112	SGD:S000003273
YGR042W	MTE1	ID=cds2113	SGD:S000003274
YGR043C	NQM1	ID=cds2114	SGD:S000003275
YGR044C	RME1	ID=cds2115	SGD:S000003276
YGR045C	NA	NA	NA
YGR046W	TAM41	ID=cds2116	SGD:S000003278
YGR047C	TFC4	ID=cds2117	SGD:S000003279
YGR048W	UFD1	ID=cds2118	SGD:S000003280
YGR049W	SCM4	ID=cds2119	SGD:S000003281
YGR050C	NA	ID=cds2120	SGD:S000003282
YGR052W	FMP48	ID=cds2121	SGD:S000003284
YGR053C	NA	ID=cds2122	SGD:S000003285
YGR054W	NA	ID=cds2123	SGD:S000003286
YGR055W	MUP1	ID=cds2124	SGD:S000003287
YGR056W	RSC1	ID=cds2125	SGD:S000003288
YGR057C	LST7	ID=cds2126	SGD:S000003289
YGR058W	PEF1	ID=cds2127	SGD:S000003290
YGR059W	SPR3	ID=cds2128	SGD:S000003291
YGR060W	ERG25	ID=cds2129	SGD:S000003292
YGR061C	ADE6	ID=cds2130	SGD:S000003293
YGR062C	COX18	ID=cds2131	SGD:S000003294
YGR063C	SPT4	ID=cds2132	SGD:S000003295
YGR065C	VHT1	ID=cds2133	SGD:S000003297
YGR066C	NA	ID=cds2134	SGD:S000003298
YGR067C	NA	ID=cds2135	SGD:S000003299
YGR068C	ART5	ID=cds2136	SGD:S000003300
YGR070W	ROM1	ID=cds2137	SGD:S000003302
YGR071C	ENV11	ID=cds2138	SGD:S000003303
YGR072W	UPF3	ID=cds2139	SGD:S000003304
YGR074W	SMD1	ID=cds2140	SGD:S000003306
YGR075C	PRP38	ID=cds2141	SGD:S000003307
YGR076C	MRPL25	ID=cds2142	SGD:S000003308
YGR077C	PEX8	ID=cds2143	SGD:S000003309
YGR078C	PAC10	ID=cds2144	SGD:S000003310
YGR079W	NA	ID=cds2145	SGD:S000003311
YGR080W	TWF1	ID=cds2146	SGD:S000003312
YGR081C	SLX9	ID=cds2147	SGD:S000003313
YGR082W	TOM20	ID=cds2148	SGD:S000003314
YGR083C	GCD2	ID=cds2149	SGD:S000003315
YGR084C	MRP13	ID=cds2150	SGD:S000003316
YGR085C	RPL11B	ID=cds2151	SGD:S000003317
YGR086C	PIL1	ID=cds2152	SGD:S000003318
YGR087C	PDC6	ID=cds2153	SGD:S000003319
YGR088W	CTT1	ID=cds2154	SGD:S000003320
YGR089W	NNF2	ID=cds2155	SGD:S000003321
YGR090W	UTP22	ID=cds2156	SGD:S000003322
YGR091W	PRP31	ID=cds2157	SGD:S000003323
YGR092W	DBF2	ID=cds2158	SGD:S000003324
YGR093W	DRN1	ID=cds2159	SGD:S000003325
YGR094W	VAS1	ID=cds2160	SGD:S000003326
YGR095C	RRP46	ID=cds2161	SGD:S000003327
YGR096W	TPC1	ID=cds2162	SGD:S000003328
YGR097W	ASK10	ID=cds2163	SGD:S000003329
YGR098C	ESP1	ID=cds2164	SGD:S000003330
YGR099W	TEL2	ID=cds2165	SGD:S000003331
YGR100W	MDR1	ID=cds2166	SGD:S000003332
YGR101W	PCP1	ID=cds2167	SGD:S000003333
YGR102C	GTF1	ID=cds2168	SGD:S000003334
YGR103W	NOP7	ID=cds2169	SGD:S000003335
YGR104C	SRB5	ID=cds2170	SGD:S000003336
YGR105W	VMA21	ID=cds2171	SGD:S000003337
YGR106C	VOA1	ID=cds2172	SGD:S000003338
YGR108W	CLB1	ID=cds2173	SGD:S000003340
YGR109C	CLB6	ID=cds2174	SGD:S000003341
YGR110W	CLD1	ID=cds2177	SGD:S000003342
YGR111W	NA	ID=cds2178	SGD:S000003343
YGR112W	SHY1	ID=cds2179	SGD:S000003344
YGR113W	DAM1	ID=cds2180	SGD:S000003345
YGR116W	SPT6	ID=cds2181	SGD:S000003348
YGR117C	NA	ID=cds2182	SGD:S000003349
YGR118W	RPS23A	ID=cds2183	SGD:S000003350
YGR119C	NUP57	ID=cds2184	SGD:S000003351
YGR120C	COG2	ID=cds2185	SGD:S000003352
YGR121C	MEP1	ID=cds2186	SGD:S000003353
YGR121W-A	NA	ID=cds2187	SGD:S000028550
YGR122W	NA	ID=cds2188	SGD:S000003354
YGR123C	PPT1	ID=cds2189	SGD:S000003355
YGR124W	ASN2	ID=cds2190	SGD:S000003356
YGR125W	NA	ID=cds2191	SGD:S000003357
YGR126W	NA	ID=cds2192	SGD:S000003358
YGR127W	NA	ID=cds2193	SGD:S000003359
YGR128C	UTP8	ID=cds2194	SGD:S000003360
YGR129W	SYF2	ID=cds2195	SGD:S000003361
YGR130C	NA	ID=cds2196	SGD:S000003362
YGR131W	FHN1	ID=cds2197	SGD:S000003363
YGR132C	PHB1	ID=cds2198	SGD:S000003364
YGR133W	PEX4	ID=cds2199	SGD:S000003365
YGR134W	CAF130	ID=cds2200	SGD:S000003366
YGR135W	PRE9	ID=cds2201	SGD:S000003367
YGR136W	LSB1	ID=cds2202	SGD:S000003368
YGR138C	TPO2	ID=cds2203	SGD:S000003370
YGR140W	CBF2	ID=cds2204	SGD:S000003372
YGR141W	VPS62	ID=cds2205	SGD:S000003373
YGR142W	BTN2	ID=cds2206	SGD:S000003374
YGR143W	SKN1	ID=cds2207	SGD:S000003375
YGR144W	THI4	ID=cds2208	SGD:S000003376
YGR145W	ENP2	ID=cds2209	SGD:S000003377
YGR146C	ECL1	ID=cds2210	SGD:S000003378
YGR146C-A	NA	ID=cds2211	SGD:S000028638
YGR147C	NAT2	ID=cds2212	SGD:S000003379
YGR148C	RPL24B	ID=cds2213	SGD:S000003380
YGR149W	GPC1	ID=cds2214	SGD:S000003381
YGR150C	CCM1	ID=cds2215	SGD:S000003382
YGR152C	RSR1	ID=cds2216	SGD:S000003384
YGR153W	NA	ID=cds2217	SGD:S000003385
YGR154C	GTO1	ID=cds2218	SGD:S000003386
YGR155W	CYS4	ID=cds2219	SGD:S000003387
YGR156W	PTI1	ID=cds2220	SGD:S000003388
YGR157W	CHO2	ID=cds2221	SGD:S000003389
YGR158C	MTR3	ID=cds2222	SGD:S000003390
YGR159C	NSR1	ID=cds2223	SGD:S000003391
YGR161C	RTS3	ID=cds2224	SGD:S000003393
YGR161W-C	NA	ID=cds2225	SGD:S000029726
YGR162W	TIF4631	ID=cds2230	SGD:S000003394
YGR163W	GTR2	ID=cds2231	SGD:S000003395
YGR165W	MRPS35	ID=cds2232	SGD:S000003397
YGR166W	TRS65	ID=cds2233	SGD:S000003398
YGR167W	CLC1	ID=cds2234	SGD:S000003399
YGR168C	NA	ID=cds2235	SGD:S000003400
YGR169C	PUS6	ID=cds2236	SGD:S000003401
YGR169C-A	LSO2	ID=cds2237	SGD:S000028521
YGR170W	PSD2	ID=cds2238	SGD:S000003402
YGR171C	MSM1	ID=cds2239	SGD:S000003403
YGR172C	YIP1	ID=cds2240	SGD:S000003404
YGR173W	RBG2	ID=cds2241	SGD:S000003405
YGR174C	CBP4	ID=cds2242	SGD:S000003406
YGR174W-A	NA	ID=cds2243	SGD:S000028639
YGR175C	ERG1	ID=cds2244	SGD:S000003407
YGR177C	ATF2	ID=cds2245	SGD:S000003409
YGR178C	PBP1	ID=cds2246	SGD:S000003410
YGR179C	OKP1	ID=cds2247	SGD:S000003411
YGR180C	RNR4	ID=cds2248	SGD:S000003412
YGR181W	TIM13	ID=cds2249	SGD:S000003413
YGR183C	QCR9	ID=cds2250	SGD:S000003415
YGR184C	UBR1	ID=cds2251	SGD:S000003416
YGR185C	TYS1	ID=cds2252	SGD:S000003417
YGR186W	TFG1	ID=cds2253	SGD:S000003418
YGR187C	HGH1	ID=cds2254	SGD:S000003419
YGR188C	BUB1	ID=cds2255	SGD:S000003420
YGR189C	CRH1	ID=cds2256	SGD:S000003421
YGR191W	HIP1	ID=cds2257	SGD:S000003423
YGR192C	TDH3	ID=cds2258	SGD:S000003424
YGR193C	PDX1	ID=cds2259	SGD:S000003425
YGR194C	XKS1	ID=cds2260	SGD:S000003426
YGR195W	SKI6	ID=cds2261	SGD:S000003427
YGR196C	FYV8	ID=cds2262	SGD:S000003428
YGR197C	SNG1	ID=cds2263	SGD:S000003429
YGR198W	YPP1	ID=cds2264	SGD:S000003430
YGR199W	PMT6	ID=cds2265	SGD:S000003431
YGR200C	ELP2	ID=cds2266	SGD:S000003432
YGR201C	NA	ID=cds2267	SGD:S000003433
YGR202C	PCT1	ID=cds2268	SGD:S000003434
YGR203W	YCH1	ID=cds2269	SGD:S000003435
YGR204W	ADE3	ID=cds2270	SGD:S000003436
YGR204C-A	NA	ID=cds2271	SGD:S000028640
YGR205W	TDA10	ID=cds2272	SGD:S000003437
YGR206W	MVB12	ID=cds2273	SGD:S000003438
YGR207C	CIR1	ID=cds2274	SGD:S000003439
YGR208W	SER2	ID=cds2275	SGD:S000003440
YGR209C	TRX2	ID=cds2276	SGD:S000003441
YGR210C	NA	ID=cds2277	SGD:S000003442
YGR211W	ZPR1	ID=cds2278	SGD:S000003443
YGR212W	SLI1	ID=cds2279	SGD:S000003444
YGR213C	RTA1	ID=cds2280	SGD:S000003445
YGR214W	RPS0A	ID=cds2281	SGD:S000003446
YGR215W	RSM27	ID=cds2282	SGD:S000003447
YGR216C	GPI1	ID=cds2283	SGD:S000003448
YGR217W	CCH1	ID=cds2284	SGD:S000003449
YGR218W	CRM1	ID=cds2285	SGD:S000003450
YGR220C	MRPL9	ID=cds2286	SGD:S000003452
YGR221C	TOS2	ID=cds2287	SGD:S000003453
YGR222W	PET54	ID=cds2288	SGD:S000003454
YGR223C	HSV2	ID=cds2289	SGD:S000003455
YGR224W	AZR1	ID=cds2290	SGD:S000003456
YGR225W	AMA1	ID=cds2291	SGD:S000003457
YGR227W	DIE2	ID=cds2292	SGD:S000003459
YGR229C	SMI1	ID=cds2293	SGD:S000003461
YGR230W	BNS1	ID=cds2294	SGD:S000003462
YGR231C	PHB2	ID=cds2295	SGD:S000003463
YGR232W	NAS6	ID=cds2296	SGD:S000003464
YGR233C	PHO81	ID=cds2297	SGD:S000003465
YGR234W	YHB1	ID=cds2298	SGD:S000003466
YGR235C	MIC26	ID=cds2299	SGD:S000003467
YGR236C	SPG1	ID=cds2300	SGD:S000003468
YGR237C	NA	ID=cds2301	SGD:S000003469
YGR238C	KEL2	ID=cds2302	SGD:S000003470
YGR239C	PEX21	ID=cds2303	SGD:S000003471
YGR240C	PFK1	ID=cds2304	SGD:S000003472
YGR240C-A	NA	ID=cds2305	SGD:S000028551
YGR241C	YAP1802	ID=cds2306	SGD:S000003473
YGR243W	MPC3	ID=cds2307	SGD:S000003475
YGR244C	LSC2	ID=cds2308	SGD:S000003476
YGR245C	SDA1	ID=cds2309	SGD:S000003477
YGR246C	BRF1	ID=cds2310	SGD:S000003478
YGR247W	CPD1	ID=cds2311	SGD:S000003479
YGR248W	SOL4	ID=cds2312	SGD:S000003480
YGR249W	MGA1	ID=cds2313	SGD:S000003481
YGR250C	RIE1	ID=cds2314	SGD:S000003482
YGR251W	NOP19	ID=cds2315	SGD:S000003483
YGR252W	GCN5	ID=cds2316	SGD:S000003484
YGR253C	PUP2	ID=cds2317	SGD:S000003485
YGR254W	ENO1	ID=cds2318	SGD:S000003486
YGR255C	COQ6	ID=cds2319	SGD:S000003487
YGR256W	GND2	ID=cds2320	SGD:S000003488
YGR257C	MTM1	ID=cds2321	SGD:S000003489
YGR258C	RAD2	ID=cds2322	SGD:S000003490
YGR260W	TNA1	ID=cds2323	SGD:S000003492
YGR261C	APL6	ID=cds2324	SGD:S000003493
YGR262C	BUD32	ID=cds2325	SGD:S000003494
YGR263C	SAY1	ID=cds2326	SGD:S000003495
YGR264C	MES1	ID=cds2327	SGD:S000003496
YGR266W	NA	ID=cds2328	SGD:S000003498
YGR267C	FOL2	ID=cds2329	SGD:S000003499
YGR268C	HUA1	ID=cds2330	SGD:S000003500
YGR270W	YTA7	ID=cds2331	SGD:S000003502
YGR271W	SLH1	ID=cds2332	SGD:S000003503
YGR271C-A	EFG1	ID=cds2333	SGD:S000007608
YGR273C	NA	ID=cds2334	SGD:S000003505
YGR274C	TAF1	ID=cds2335	SGD:S000003506
YGR275W	RTT102	ID=cds2336	SGD:S000003507
YGR276C	RNH70	ID=cds2337	SGD:S000003508
YGR277C	CAB4	ID=cds2338	SGD:S000003509
YGR278W	CWC22	ID=cds2339	SGD:S000003510
YGR279C	SCW4	ID=cds2340	SGD:S000003511
YGR280C	PXR1	ID=cds2341	SGD:S000003512
YGR281W	YOR1	ID=cds2342	SGD:S000003513
YGR282C	BGL2	ID=cds2343	SGD:S000003514
YGR283C	NA	ID=cds2344	SGD:S000003515
YGR284C	ERV29	ID=cds2345	SGD:S000003516
YGR285C	ZUO1	ID=cds2346	SGD:S000003517
YGR286C	BIO2	ID=cds2347	SGD:S000003518
YGR287C	IMA1	ID=cds2348	SGD:S000003519
YGR288W	MAL13	ID=cds2349	SGD:S000003520
YGR289C	MAL11	ID=cds2350	SGD:S000003521
YGR292W	MAL12	ID=cds2351	SGD:S000003524
YGR294W	PAU12	ID=cds2352	SGD:S000003526
YGR295C	COS6	ID=cds2353	SGD:S000003527
YGR296W	YRF1-3	ID=cds2354	SGD:S000003528
YHL050C	NA	ID=cds2355	SGD:S000001042
YHL049C	NA	ID=cds2356	SGD:S000001041
YHL048C-A	NA	ID=cds2357	SGD:S000028829
YHL048W	COS8	ID=cds2358	SGD:S000001040
YHL047C	ARN2	ID=cds2359	SGD:S000001039
YHL046C	PAU13	ID=cds2360	SGD:S000001038
YHL044W	NA	ID=cds2361	SGD:S000001036
YHL043W	ECM34	ID=cds2362	SGD:S000001035
YHL042W	NA	ID=cds2363	SGD:S000001034
YHL041W	NA	NA	NA
YHL040C	ARN1	ID=cds2364	SGD:S000001032
YHL039W	EFM1	ID=cds2365	SGD:S000001031
YHL038C	CBP2	ID=cds2366	SGD:S000001030
YHL037C	NA	NA	NA
YHL036W	MUP3	ID=cds2367	SGD:S000001028
YHL035C	VMR1	ID=cds2368	SGD:S000001027
YHL034C	SBP1	ID=cds2369	SGD:S000001026
YHL033C	RPL8A	ID=cds2370	SGD:S000001025
YHL032C	GUT1	ID=cds2371	SGD:S000001024
YHL031C	GOS1	ID=cds2372	SGD:S000001023
YHL030W	ECM29	ID=cds2373	SGD:S000001022
YHL029C	OCA5	ID=cds2374	SGD:S000001021
YHL028W	WSC4	ID=cds2375	SGD:S000001020
YHL027W	RIM101	ID=cds2376	SGD:S000001019
YHL026C	NA	ID=cds2377	SGD:S000001018
YHL025W	SNF6	ID=cds2378	SGD:S000001017
YHL024W	RIM4	ID=cds2379	SGD:S000001016
YHL023C	NPR3	ID=cds2380	SGD:S000001015
YHL022C	SPO11	ID=cds2381	SGD:S000001014
YHL021C	AIM17	ID=cds2382	SGD:S000001013
YHL020C	OPI1	ID=cds2383	SGD:S000001012
YHL019C	APM2	ID=cds2384	SGD:S000001011
YHL018W	NA	ID=cds2385	SGD:S000001010
YHL017W	NA	ID=cds2386	SGD:S000001009
YHL016C	DUR3	ID=cds2387	SGD:S000001008
YHL015W-A	NA	ID=cds2388	SGD:S000028828
YHL015W	RPS20	ID=cds2389	SGD:S000001007
YHL014C	YLF2	ID=cds2390	SGD:S000001006
YHL013C	OTU2	ID=cds2391	SGD:S000001005
YHL012W	NA	ID=cds2392	SGD:S000001004
YHL011C	PRS3	ID=cds2393	SGD:S000001003
YHL010C	ETP1	ID=cds2394	SGD:S000001002
YHL009C	YAP3	ID=cds2395	SGD:S000001001
YHL008C	NA	ID=cds2398	SGD:S000001000
YHL007C	STE20	ID=cds2399	SGD:S000000999
YHL006C	SHU1	ID=cds2400	SGD:S000000998
YHL004W	MRP4	ID=cds2401	SGD:S000000996
YHL005C	NA	NA	NA
YHL003C	LAG1	ID=cds2402	SGD:S000000995
YHL002W	HSE1	ID=cds2403	SGD:S000000994
YHL001W	RPL14B	ID=cds2404	SGD:S000000993
YHR001W	OSH7	ID=cds2405	SGD:S000001043
YHR001W-A	QCR10	ID=cds2406	SGD:S000003529
YHR002W	LEU5	ID=cds2407	SGD:S000001044
YHR003C	TCD1	ID=cds2408	SGD:S000001045
YHR004C	NEM1	ID=cds2409	SGD:S000001046
YHR005C	GPA1	ID=cds2410	SGD:S000001047
YHR005C-A	TIM10	ID=cds2411	SGD:S000003530
YHR006W	STP2	ID=cds2412	SGD:S000001048
YHR007C	ERG11	ID=cds2413	SGD:S000001049
YHR007C-A	NA	ID=cds2414	SGD:S000028830
YHR008C	SOD2	ID=cds2415	SGD:S000001050
YHR009C	TDA3	ID=cds2416	SGD:S000001051
YHR010W	RPL27A	ID=cds2417	SGD:S000001052
YHR011W	DIA4	ID=cds2418	SGD:S000001053
YHR012W	VPS29	ID=cds2419	SGD:S000001054
YHR013C	ARD1	ID=cds2420	SGD:S000001055
YHR014W	SPO13	ID=cds2421	SGD:S000001056
YHR015W	MIP6	ID=cds2422	SGD:S000001057
YHR016C	YSC84	ID=cds2423	SGD:S000001058
YHR017W	YSC83	ID=cds2424	SGD:S000001059
YHR018C	ARG4	ID=cds2425	SGD:S000001060
YHR019C	DED81	ID=cds2426	SGD:S000001061
YHR020W	NA	ID=cds2427	SGD:S000001062
YHR021C	RPS27B	ID=cds2428	SGD:S000001063
YHR021W-A	ECM12	ID=cds2429	SGD:S000003531
YHR022C	NA	ID=cds2430	SGD:S000001064
YHR022C-A	NA	ID=cds2431	SGD:S000028645
YHR023W	MYO1	ID=cds2432	SGD:S000001065
YHR024C	MAS2	ID=cds2433	SGD:S000001066
YHR025W	THR1	ID=cds2434	SGD:S000001067
YHR026W	VMA16	ID=cds2435	SGD:S000001068
YHR027C	RPN1	ID=cds2436	SGD:S000001069
YHR028C	DAP2	ID=cds2437	SGD:S000001070
YHR029C	YHI9	ID=cds2438	SGD:S000001071
YHR030C	SLT2	ID=cds2439	SGD:S000001072
YHR031C	RRM3	ID=cds2440	SGD:S000001073
YHR032W	ERC1	ID=cds2441	SGD:S000001074
YHR033W	NA	ID=cds2442	SGD:S000001075
YHR034C	PIH1	ID=cds2443	SGD:S000001076
YHR035W	NEL1	ID=cds2444	SGD:S000001077
YHR036W	BRL1	ID=cds2445	SGD:S000001078
YHR037W	PUT2	ID=cds2446	SGD:S000001079
YHR038W	RRF1	ID=cds2447	SGD:S000001080
YHR039C	MSC7	ID=cds2448	SGD:S000001081
YHR039C-A	VMA10	ID=cds2449	SGD:S000002100
YHR040W	BCD1	ID=cds2450	SGD:S000001082
YHR041C	SRB2	ID=cds2451	SGD:S000001083
YHR042W	NCP1	ID=cds2452	SGD:S000001084
YHR043C	DOG2	ID=cds2453	SGD:S000001085
YHR044C	DOG1	ID=cds2454	SGD:S000001086
YHR045W	NA	ID=cds2455	SGD:S000001087
YHR046C	INM1	ID=cds2456	SGD:S000001088
YHR047C	AAP1	ID=cds2457	SGD:S000001089
YHR048W	YHK8	ID=cds2458	SGD:S000001090
YHR049W	FSH1	ID=cds2459	SGD:S000001091
YHR050W	SMF2	ID=cds2460	SGD:S000001092
YHR050W-A	NA	ID=cds2461	SGD:S000028832
YHR051W	COX6	ID=cds2462	SGD:S000001093
YHR052W	CIC1	ID=cds2463	SGD:S000001094
YHR053C	CUP1-1	ID=cds2464	SGD:S000001095
YHR054C	NA	ID=cds2465	SGD:S000001096
YHR055C	CUP1-2	ID=cds2466	SGD:S000001097
YHR056C	RSC30	ID=cds2467	SGD:S000001098
YHR057C	CPR2	ID=cds2468	SGD:S000001099
YHR058C	MED6	ID=cds2469	SGD:S000001100
YHR059W	FYV4	ID=cds2470	SGD:S000001101
YHR060W	VMA22	ID=cds2471	SGD:S000001102
YHR061C	GIC1	ID=cds2472	SGD:S000001103
YHR062C	RPP1	ID=cds2473	SGD:S000001104
YHR063C	PAN5	ID=cds2474	SGD:S000001105
YHR064C	SSZ1	ID=cds2475	SGD:S000001106
YHR065C	RRP3	ID=cds2476	SGD:S000001107
YHR066W	SSF1	ID=cds2477	SGD:S000001108
YHR067W	HTD2	ID=cds2478	SGD:S000001109
YHR068W	DYS1	ID=cds2479	SGD:S000001110
YHR069C	RRP4	ID=cds2480	SGD:S000001111
YHR070W	TRM5	ID=cds2481	SGD:S000001112
YHR071W	PCL5	ID=cds2482	SGD:S000001113
YHR072W	ERG7	ID=cds2483	SGD:S000001114
YHR072W-A	NOP10	ID=cds2484	SGD:S000007455
YHR073W	OSH3	ID=cds2485	SGD:S000001115
YHR074W	QNS1	ID=cds2486	SGD:S000001116
YHR075C	PPE1	ID=cds2487	SGD:S000001117
YHR076W	PTC7	ID=cds2488	SGD:S000001118
YHR077C	NMD2	ID=cds2489	SGD:S000001119
YHR078W	NA	ID=cds2490	SGD:S000001120
YHR079C	IRE1	ID=cds2491	SGD:S000001121
YHR079C-A	SAE3	ID=cds2492	SGD:S000001957
YHR080C	LAM4	ID=cds2493	SGD:S000001122
YHR081W	LRP1	ID=cds2494	SGD:S000001123
YHR082C	KSP1	ID=cds2495	SGD:S000001124
YHR083W	SAM35	ID=cds2496	SGD:S000001125
YHR084W	STE12	ID=cds2497	SGD:S000001126
YHR085W	IPI1	ID=cds2498	SGD:S000001127
YHR086W	NAM8	ID=cds2499	SGD:S000001128
YHR086W-A	NA	ID=cds2500	SGD:S000028552
YHR087W	RTC3	ID=cds2501	SGD:S000001129
YHR088W	RPF1	ID=cds2502	SGD:S000001130
YHR089C	GAR1	ID=cds2503	SGD:S000001131
YHR090C	YNG2	ID=cds2504	SGD:S000001132
YHR091C	MSR1	ID=cds2505	SGD:S000001133
YHR092C	HXT4	ID=cds2506	SGD:S000001134
YHR094C	HXT1	ID=cds2507	SGD:S000001136
YHR096C	HXT5	ID=cds2508	SGD:S000001138
YHR097C	NA	ID=cds2509	SGD:S000001139
YHR098C	SFB3	ID=cds2510	SGD:S000001140
YHR099W	TRA1	ID=cds2511	SGD:S000001141
YHR100C	GEP4	ID=cds2512	SGD:S000001142
YHR101C	BIG1	ID=cds2513	SGD:S000001143
YHR102W	KIC1	ID=cds2514	SGD:S000001144
YHR103W	SBE22	ID=cds2515	SGD:S000001145
YHR104W	GRE3	ID=cds2516	SGD:S000001146
YHR105W	YPT35	ID=cds2517	SGD:S000001147
YHR106W	TRR2	ID=cds2518	SGD:S000001148
YHR107C	CDC12	ID=cds2519	SGD:S000001149
YHR108W	GGA2	ID=cds2520	SGD:S000001150
YHR109W	CTM1	ID=cds2521	SGD:S000001151
YHR110W	ERP5	ID=cds2522	SGD:S000001152
YHR111W	UBA4	ID=cds2523	SGD:S000001153
YHR112C	NA	ID=cds2524	SGD:S000001154
YHR113W	APE4	ID=cds2525	SGD:S000001155
YHR114W	BZZ1	ID=cds2526	SGD:S000001156
YHR115C	DMA1	ID=cds2527	SGD:S000001157
YHR116W	COX23	ID=cds2528	SGD:S000001158
YHR117W	TOM71	ID=cds2529	SGD:S000001159
YHR118C	ORC6	ID=cds2530	SGD:S000001160
YHR119W	SET1	ID=cds2531	SGD:S000001161
YHR120W	MSH1	ID=cds2532	SGD:S000001162
YHR121W	LSM12	ID=cds2533	SGD:S000001163
